MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,0,4.2626798770413155,9.32232887392423,0,0,0,3,3,0,2.0,9,0,0,0,0,6,5,1978,1978,1,0,3,3,0,4.532599493153256,3,3,1,3.0,3.0,1.0,2.0,5.424950017481403,3.0,500,5.262690188904886,6.823286122355687,0,4,0,0,6.823286122355687,6.641182169740591,0,7.428927194802272,0,0,2,1,3,1,3,7,0,1,3.0,0,1978.0,2.0,2,6.089044875446846,3.0,3.0,0,5.497168225293202,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2009,0,0,172500
20,0,4.2626798770413155,9.037771106624906,0,0,0,3,3,0,2.0,9,0,0,0,1,6,8,1963,2003,1,0,3,3,1,0.0,3,3,1,3.0,3.0,1.0,6.0,6.498282149476434,1.0,0,5.983936280687191,6.966024187106113,0,3,0,0,6.974478911025045,0.0,0,6.974478911025045,0,1,1,0,3,1,3,6,0,0,0.0,0,1963.0,2.0,1,5.579729825986222,3.0,3.0,0,5.262690188904886,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,2,2006,0,0,154500
20,0,0.0,9.494390858193913,0,0,0,3,3,0,2.0,9,2,0,0,1,5,5,1954,1954,0,0,2,4,1,0.0,3,3,0,4.0,3.0,2.0,4.0,6.970730078143525,1.0,0,5.768320995793772,7.232733136177615,0,3,0,0,7.232733136177615,0.0,0,7.232733136177615,1,0,1,0,3,1,3,6,0,1,4.0,0,1954.0,1.0,1,5.872117789475416,3.0,3.0,0,6.238324625039508,4.762173934797756,0,0,0,0.0,0.0,1.6094379124341003,0,0.0,6,2008,0,0,165000
90,0,4.174387269895637,8.856376036730422,0,0,0,2,3,0,2.0,12,0,0,2,1,5,5,1979,1979,0,0,7,4,1,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0,0,7.336936913707618,0.0,0,7.336936913707618,0,0,2,0,4,2,3,8,0,0,0.0,0,1979.0,1.0,2,5.993961427306569,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,4,118858
60,0,4.276666119016055,8.86177531100083,0,0,0,3,3,0,2.0,11,0,0,0,0,6,5,1963,1963,1,0,3,3,0,6.030685260261263,3,3,1,3.0,3.0,1.0,4.0,5.993961427306569,1.0,0,5.942799375126701,6.660575149839686,0,3,0,0,6.891625897052253,6.70196036600254,0,7.493873886783559,1,0,1,1,4,1,3,8,0,1,3.0,0,1963.0,2.0,2,6.182084906716632,3.0,3.0,0,0.0,3.9318256327243257,0,0,0,0.0,0.0,0.0,0,0.0,10,2008,0,0,140000
30,1,3.9318256327243257,9.078635880978755,0,1,0,3,3,0,2.0,13,0,0,0,1,4,6,1936,1950,0,0,2,5,1,0.0,3,3,2,3.0,3.0,1.0,5.0,5.655991810819852,1.0,0,6.502790045915623,6.858565034791365,0,5,1,0,6.858565034791365,0.0,0,6.858565034791365,0,0,1,0,2,1,3,6,0,0,0.0,1,1936.0,1.0,1,5.793013608384144,3.0,3.0,0,0.0,3.367295829986474,0,0,0,0.0,0.0,0.0,0,0.0,4,2006,0,1,106500
90,0,4.174387269895637,8.856376036730422,0,0,0,3,3,0,2.0,12,1,0,2,0,5,5,1979,1979,0,0,7,4,1,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0,0,7.02197642307216,7.02197642307216,0,7.714677473800927,0,0,2,0,6,2,3,12,0,0,0.0,1,1979.0,1.0,2,6.270988431858299,3.0,3.0,0,5.043425116919247,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,4,142953
20,0,4.61512051684126,9.466531777336593,0,0,1,3,3,0,2.0,10,0,0,0,1,9,5,2009,2010,1,0,0,0,2,6.634633357861686,5,3,0,5.0,3.0,4.0,6.0,7.691200097522863,1.0,0,4.962844630259907,7.754052639035757,0,5,0,0,7.768533300926033,0.0,0,7.768533300926033,1,0,2,1,2,1,5,11,0,2,4.0,0,2009.0,3.0,3,6.710523109452428,3.0,3.0,0,0.0,4.219507705176107,0,0,0,0.0,0.0,0.0,0,0.0,3,2010,1,2,611657
20,0,4.189654742026425,8.852807917623322,0,0,0,3,3,0,2.0,9,1,0,0,1,5,7,1961,1994,0,0,3,4,1,0.0,3,3,1,3.0,3.0,1.0,4.0,6.144185634125646,1.0,0,6.104793232414985,6.816735880594968,0,3,0,0,7.1204443723924875,0.0,0,7.1204443723924875,0,0,1,0,3,1,3,6,0,1,3.0,0,1961.0,1.0,1,5.666426688112432,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2006,0,0,135000
20,0,0.0,8.901230352110781,0,0,1,3,3,0,2.0,11,0,0,0,1,4,6,1971,1971,0,0,3,3,1,0.0,3,3,1,3.0,3.0,1.0,5.0,5.777652323222656,1.0,0,6.285998094508865,6.755768921984255,0,3,0,0,6.755768921984255,0.0,0,6.755768921984255,0,0,1,0,2,1,3,4,0,0,0.0,1,1979.0,1.0,1,6.529418838262226,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2007,0,0,110000
20,0,4.174387269895637,9.072571442231286,0,0,1,3,3,0,2.0,11,0,0,0,1,5,7,1957,2000,1,0,1,1,1,0.0,3,4,1,3.0,3.0,2.0,4.0,6.7580945044277305,1.0,0,4.890349128221754,6.900730664045173,0,3,0,0,7.175489713624222,0.0,0,7.175489713624222,1,0,1,0,2,1,3,5,0,0,0.0,1,1968.0,1.0,1,6.6293632534374485,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5,2009,0,0,153000
60,0,4.1588830833596715,8.971575439759016,0,0,0,3,3,0,2.0,17,0,0,0,0,7,5,2003,2003,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.664409020350408,6.664409020350408,0,5,0,0,6.694562058521095,6.555356891810665,0,7.31986492980897,0,0,2,1,3,1,4,8,0,1,4.0,0,2003.0,3.0,2,5.976350909297934,3.0,3.0,0,0.0,4.330733340286331,0,0,0,0.0,0.0,0.0,0,0.0,7,2006,0,0,180000
20,0,3.9318256327243257,9.60642831827175,0,0,1,1,3,3,2.0,17,0,0,0,1,7,5,2006,2006,1,0,0,0,0,3.332204510175204,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,7.421177528595393,7.421177528595393,0,5,0,0,7.421177528595393,0.0,0,7.421177528595393,0,0,2,0,3,1,4,7,0,1,4.0,0,2006.0,2.0,3,6.53813982376767,3.0,3.0,0,4.976733742420574,4.110873864173311,0,0,0,0.0,0.0,0.0,0,0.0,8,2006,1,2,240000
20,0,0.0,8.728102205062104,0,0,1,3,3,0,2.0,9,0,0,0,1,5,6,1967,1967,0,0,3,5,0,4.330733340286331,3,3,1,3.0,3.0,1.0,6.0,6.396929655216146,1.0,0,5.627621113690637,6.776506992372183,0,3,0,0,6.805722553416985,0.0,0,6.805722553416985,0,0,1,0,3,1,3,6,0,0,0.0,0,1967.0,1.0,1,5.666426688112432,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,8,2007,0,0,125500
20,0,4.394449154672439,9.202409001649903,0,0,0,3,3,0,2.0,11,0,0,0,1,5,5,1954,1954,0,0,3,3,2,4.709530201312334,3,3,1,3.0,3.0,1.0,3.0,5.872117789475416,2.0,290,6.023447592961033,6.963189985870238,0,3,0,0,6.96979066990159,0.0,0,6.96979066990159,1,0,1,0,3,1,3,6,0,0,0.0,0,1954.0,2.0,1,5.638354669333745,3.0,3.0,0,0.0,0.0,164,0,0,0.0,0.0,1.3862943611198906,0,0.0,2,2010,0,0,128000
20,0,4.762173934797756,9.510593101601815,0,0,1,3,3,2,2.0,5,0,0,0,1,8,5,2006,2006,0,0,0,0,2,5.342334251964811,4,3,0,4.0,3.0,1.0,6.0,4.1588830833596715,1.0,0,7.353081920515432,7.392647520721623,0,5,0,0,7.400620577371135,0.0,0,7.400620577371135,1,0,2,0,3,1,4,8,0,1,4.0,0,2006.0,2.0,3,6.763884908562435,3.0,3.0,0,0.0,4.110873864173311,0,0,0,0.0,0.0,0.0,0,0.0,6,2007,0,0,255000
50,0,4.465908118654584,9.350189267092581,0,0,1,3,3,0,2.0,2,0,0,0,2,7,7,1936,1987,0,0,4,7,1,0.0,4,3,1,4.0,3.0,1.0,3.0,5.4116460518550396,1.0,0,6.678342114654332,6.925595197110468,0,4,0,0,6.928537818164665,6.945051063725834,0,7.629489916393995,0,0,1,1,3,1,4,6,0,1,4.0,0,1936.0,3.0,1,5.198497031265826,2.0,3.0,0,0.0,0.0,0,0,322,0.0,0.0,0.0,0,0.0,6,2006,0,0,250000
20,0,0.0,9.092232283495854,0,0,1,0,3,0,1.0,4,0,0,0,1,5,5,1983,1983,0,0,3,3,1,0.0,3,3,1,4.0,3.0,3.0,4.0,5.71042701737487,5.0,324,5.480638923341991,6.762729506931879,0,3,0,0,6.805722553416985,0.0,0,6.805722553416985,1,0,1,0,2,1,3,5,0,0,0.0,0,1983.0,1.0,2,6.184148890937483,3.0,3.0,0,5.10594547390058,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,6,2006,0,0,131000
60,0,5.0106352940962555,9.440658127038393,0,0,2,3,3,0,2.0,17,0,0,0,0,6,5,2005,2005,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.610696044717759,6.610696044717759,0,5,0,0,6.610696044717759,6.610696044717759,0,7.3031700512368,0,0,2,1,3,1,4,8,0,1,4.0,0,2005.0,3.0,2,5.968707559985366,3.0,3.0,0,3.6109179126442243,3.2188758248682006,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,0,174000
90,0,4.394449154672439,9.358846580275406,0,0,0,3,3,2,2.0,11,1,0,2,0,5,5,1960,1960,0,0,1,1,0,5.8916442118257715,3,3,1,3.0,3.0,1.0,3.0,6.095824562432225,1.0,0,6.4967749901858625,7.00850518208228,0,3,0,2,7.00850518208228,7.064759027791802,0,7.729735331385051,0,0,2,0,5,2,3,12,0,0,0.0,1,1960.0,1.0,2,6.175867270105761,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,2010,0,0,154300
20,0,0.0,9.13637085177601,0,0,1,3,3,3,1.0,0,0,0,0,1,5,7,1977,1989,0,0,3,4,1,0.0,3,3,1,4.0,4.0,3.0,5.0,5.2832037287379885,1.0,0,6.9782137426306985,7.1459844677143876,0,3,0,0,7.1459844677143876,0.0,0,7.1459844677143876,0,0,1,1,3,1,4,5,0,0,0.0,1,1978.0,1.0,1,5.53338948872752,3.0,3.0,0,5.159055299214529,0.0,0,0,0,0.0,0.0,0.0,0,0.0,10,2009,0,0,143500
30,1,3.9512437185814275,8.71948076085107,0,0,0,3,3,0,2.0,8,0,0,0,1,5,7,1925,1950,0,0,1,1,1,0.0,3,3,2,3.0,3.0,1.0,3.0,6.194405391104672,1.0,0,5.634789603169249,6.645090969505644,0,3,1,0,6.923628628138427,0.0,0,6.923628628138427,0,0,1,0,3,1,3,6,1,0,0.0,1,1925.0,1.0,1,6.111467339502679,3.0,3.0,0,0.0,0.0,112,0,120,0.0,0.0,1.3862943611198906,1,6.431331081933479,7,2006,0,1,88000
90,4,4.418840607796598,8.74369111054302,0,0,0,1,3,0,2.0,2,0,0,2,0,5,6,1949,1950,0,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,4.0,5.652489180268651,1.0,0,6.576469569048224,6.90975328164481,0,3,1,2,6.90975328164481,6.90975328164481,0,7.602401335665818,0,0,2,0,4,2,3,8,0,0,0.0,6,1949.0,1.0,3,6.77078942390898,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,8,2007,0,0,145000
160,3,3.4339872044851463,8.006700845440367,0,2,0,3,3,0,2.0,5,0,0,3,0,6,5,2009,2009,0,0,0,0,2,4.343805421853684,4,3,0,4.0,3.0,3.0,6.0,5.68697535633982,1.0,0,5.765191102784844,6.418364935936212,0,5,0,0,6.418364935936212,6.418364935936212,0,7.110696122978827,0,0,2,1,2,1,4,4,0,0,0.0,1,2009.0,2.0,2,6.270988431858299,3.0,3.0,0,0.0,5.459585514144159,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,1,2,173733
160,1,3.091042453358316,7.601901959875166,0,0,0,3,3,0,2.0,14,0,0,4,0,4,5,1970,1970,0,0,6,6,0,4.394449154672439,3,3,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.304448802421981,6.304448802421981,0,2,0,0,6.304448802421981,6.304448802421981,0,6.996681488176539,0,0,1,1,3,1,3,6,0,0,0.0,0,1970.0,1.0,1,5.659482215759621,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,2007,0,0,75000
20,2,3.9318256327243257,9.105090961257085,0,0,0,3,3,0,2.0,13,0,0,0,1,2,3,1949,1950,0,0,8,9,1,0.0,3,3,1,3.0,3.0,3.0,4.0,3.9318256327243257,1.0,0,6.066108090103747,6.175867270105761,0,3,1,2,6.175867270105761,0.0,0,6.175867270105761,1,0,0,0,1,1,3,4,0,0,0.0,1,1958.0,1.0,1,5.733341276897746,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,10,2006,0,1,35311
20,0,0.0,9.749228533507058,0,0,0,3,3,0,2.0,15,0,0,0,1,4,6,1956,1956,0,0,0,0,1,0.0,3,3,1,3.0,3.0,1.0,5.0,6.966024187106113,1.0,0,4.330733340286331,7.034387929915503,0,5,0,2,7.114769448366463,0.0,0,7.114769448366463,0,0,1,0,3,1,3,6,0,0,0.0,0,1956.0,2.0,1,5.652489180268651,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2009,0,0,135000
60,0,4.6443908991413725,9.482350275033667,0,0,1,3,3,2,2.0,12,0,0,0,0,7,5,1991,1991,0,0,3,3,1,0.0,4,3,0,5.0,3.0,2.0,4.0,3.8918202981106265,6.0,634,6.0473721790462776,7.007600613951853,0,5,0,0,6.816735880594968,7.103322062526113,0,7.662937850461535,1,0,2,1,4,1,4,8,0,1,3.0,0,1991.0,2.0,3,6.726233402358747,3.0,3.0,0,4.290459441148391,5.262690188904886,224,0,0,0.0,0.0,1.6094379124341003,0,0.0,11,2007,0,0,238000
20,0,4.477336814478207,9.308374112247549,0,0,1,3,3,2,2.0,11,0,0,0,1,6,8,1958,2002,1,0,1,1,1,0.0,5,3,1,4.0,3.0,1.0,5.0,6.270988431858299,4.0,411,5.5053315359323625,7.077498053569231,0,5,0,0,7.254884810077338,0.0,0,7.254884810077338,1,0,1,0,3,1,3,6,1,1,3.0,0,1990.0,1.0,2,6.400257445308821,3.0,3.0,0,0.0,3.9512437185814275,0,0,190,0.0,0.0,0.0,0,0.0,5,2008,0,0,176500
60,0,4.2626798770413155,9.043458999670106,0,0,1,3,3,0,2.0,12,0,0,0,0,6,5,1994,1994,0,0,3,3,0,4.663439094112067,4,4,0,4.0,4.0,1.0,6.0,6.703188113240863,1.0,0,4.74493212836325,6.834108738813838,0,5,0,0,6.842683282238422,6.666956792429207,0,7.451241684987676,0,1,2,1,3,1,4,7,0,0,0.0,0,1994.0,2.0,2,6.156978985585555,3.0,3.0,0,5.707110264748875,4.477336814478207,0,0,0,0.0,0.0,0.0,0,0.0,7,2007,0,0,201000
90,0,4.219507705176107,9.080003870248179,0,0,0,3,3,0,2.0,15,1,0,2,2,5,7,1900,2003,0,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,5.0,6.98933526597456,1.0,0,5.241747015059643,7.149131598557407,0,4,0,0,7.149131598557407,6.834108738813838,0,7.696667081526462,2,0,2,2,4,2,3,9,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,0.0,4.2626798770413155,0,0,0,0.0,0.0,1.6094379124341003,0,0.0,9,2008,0,0,145900
20,0,4.189654742026425,9.233861567017529,0,0,0,3,3,0,2.0,17,6,0,0,1,6,5,2005,2006,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,6.0,3.367295829986474,1.0,0,7.161622002939187,7.183111701743281,0,5,0,0,7.183111701743281,0.0,0,7.183111701743281,0,0,2,0,3,1,4,6,0,1,4.0,0,2005.0,3.0,2,5.986452005284438,3.0,3.0,0,4.61512051684126,0.0,0,23,0,0.0,0.0,0.0,0,0.0,10,2006,1,2,169990
120,0,3.9318256327243257,8.98882050177807,0,0,0,3,3,0,2.0,12,0,0,3,1,6,5,1993,1994,0,0,7,4,1,0.0,4,3,0,4.0,3.0,1.0,2.0,5.111987788356544,6.0,841,6.395261598115449,7.380879035564116,0,5,0,0,7.388946097618437,0.0,0,7.388946097618437,1,0,2,0,2,1,4,5,0,1,2.0,0,1993.0,2.0,2,6.280395838960195,3.0,3.0,0,0.0,4.248495242049359,0,0,0,0.0,0.0,0.0,0,0.0,7,2008,0,0,193000
20,0,4.382026634673881,9.234154550075438,0,0,0,3,3,0,2.0,6,0,0,0,1,6,6,1980,1980,0,0,7,4,0,5.062595033026967,3,4,1,4.0,3.0,1.0,4.0,6.439350371100098,2.0,1061,0.0,7.430707082545968,0,3,0,0,7.430707082545968,0.0,0,7.430707082545968,1,0,2,0,3,1,3,7,0,1,3.0,0,1980.0,1.0,2,6.418364935936212,3.0,3.0,0,5.953243334287785,4.882801922586371,0,0,0,0.0,0.0,0.0,0,0.0,5,2006,0,0,207500
20,0,0.0,9.655795128300506,0,0,1,3,3,2,2.0,6,0,0,0,1,5,6,1977,1977,0,0,0,0,1,0.0,3,3,0,4.0,3.0,3.0,5.0,6.643789733147672,2.0,93,5.58724865840025,7.027314514039777,0,3,0,0,7.027314514039777,0.0,0,7.027314514039777,0,1,2,0,3,1,5,6,0,0,0.0,0,1977.0,2.0,2,6.293419278846481,3.0,3.0,0,5.198497031265826,0.0,0,0,0,0.0,0.0,0.0,0,0.0,3,2008,0,1,175000
60,0,4.543294782270004,9.392661928770137,0,0,0,3,3,0,2.0,10,0,0,0,0,8,5,2003,2004,1,0,0,0,0,5.831882477283517,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,7.074963197966044,7.074963197966044,0,5,0,0,7.118826249062078,7.039660349862076,0,7.772752716468742,0,0,2,1,4,1,5,10,0,1,4.0,2,2003.0,3.0,3,6.48768401848461,3.0,3.0,0,4.653960350157523,4.61512051684126,0,0,0,0.0,0.0,0.0,0,0.0,5,2007,0,0,285000
60,0,0.0,9.200391041122515,0,0,0,3,3,0,2.0,6,1,0,0,0,7,5,1968,1968,0,0,1,1,0,5.8377304471659395,3,3,1,3.0,3.0,1.0,4.0,6.315358001522335,1.0,0,5.638354669333745,6.725033642166843,0,4,0,0,7.002155954403621,6.78105762593618,0,7.590346945602565,0,0,2,1,4,1,3,9,0,1,4.0,0,1968.0,2.0,2,6.18826412308259,3.0,3.0,0,0.0,3.784189633918261,0,0,0,0.0,0.0,1.6094379124341003,0,0.0,4,2008,0,0,176000
20,0,0.0,9.379154445411636,0,0,0,3,3,0,2.0,0,0,0,0,1,8,5,2001,2001,1,0,0,0,1,0.0,4,3,0,4.0,3.0,3.0,1.0,0.0,1.0,0,7.469654172932128,7.469654172932128,0,5,0,0,7.489412083508719,0.0,0,7.489412083508719,0,0,2,0,3,1,5,7,0,1,3.0,0,2001.0,2.0,2,6.259581464064923,3.0,3.0,0,5.313205979041787,5.0238805208462765,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,0,236500
60,0,0.0,9.47324295306374,0,0,1,3,3,2,2.0,17,0,0,0,0,7,5,1997,1997,0,0,3,3,0,5.655991810819852,3,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.872128101338986,6.872128101338986,0,4,0,0,6.901737206656574,7.126087273299125,0,7.71289096149013,0,0,2,1,4,1,4,8,0,1,3.0,2,1997.0,3.0,2,6.466144724237619,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,11,2006,0,0,222000
20,0,4.30406509320417,9.096723645189215,0,0,1,1,3,0,2.0,16,0,0,0,1,8,5,2007,2007,0,0,0,0,1,0.0,4,3,0,4.0,3.0,3.0,6.0,2.833213344056216,1.0,0,7.280008252884188,7.2909747781429814,0,5,0,0,7.2909747781429814,0.0,0,7.2909747781429814,0,0,2,0,3,1,4,7,0,0,0.0,0,2007.0,3.0,3,6.415096959171596,3.0,3.0,0,4.61512051684126,2.9444389791664403,0,0,0,0.0,0.0,0.0,0,0.0,7,2009,0,0,201000
20,0,4.2626798770413155,9.116139576577355,0,0,0,3,3,0,2.0,11,0,0,0,1,5,6,1965,1965,0,0,0,0,1,0.0,3,3,1,3.0,3.0,1.0,4.0,5.82600010738045,3.0,466,4.804021044733257,6.8308742346461795,0,5,0,0,6.8308742346461795,0.0,0,6.8308742346461795,0,1,1,0,2,1,3,5,0,0,0.0,1,1965.0,1.0,1,6.063785208687608,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,7,2009,0,0,117500
20,0,4.442651256490317,9.364862411412354,0,0,1,3,3,2,2.0,5,5,0,0,1,9,5,2006,2006,1,0,0,11,2,5.713732805509369,5,3,0,5.0,4.0,1.0,1.0,0.0,1.0,0,7.552762084214147,7.552762084214147,0,5,0,0,7.552762084214147,0.0,0,7.552762084214147,0,0,2,0,3,1,5,8,0,1,4.0,0,2006.0,3.0,3,6.670766320845874,3.0,3.0,0,0.0,5.2574953720277815,0,0,0,0.0,0.0,0.0,0,0.0,3,2007,0,0,320000
20,0,4.1588830833596715,9.046408680293819,0,0,0,3,3,1,2.0,0,0,0,0,1,7,5,2004,2004,0,0,0,0,0,5.351858133476067,4,3,0,4.0,3.0,3.0,6.0,3.044522437723423,1.0,0,7.300472814267799,7.313886831633462,0,5,0,0,7.313886831633462,0.0,0,7.313886831633462,0,0,2,0,3,1,4,6,0,0,0.0,0,2004.0,2.0,2,6.3473892096560105,3.0,3.0,0,5.262690188904886,3.6109179126442243,0,0,0,0.0,0.0,0.0,0,0.0,8,2009,0,0,190000
20,0,5.749392985908253,10.227417172661774,0,0,2,1,3,0,1.0,11,7,0,0,1,7,7,1960,2007,4,5,2,5,1,0.0,3,3,1,4.0,3.0,4.0,6.0,6.054439346269371,1.0,0,5.081404364984463,6.373319789577012,0,5,0,0,7.635303886259415,0.0,0,7.635303886259415,1,0,2,0,4,1,4,9,0,1,4.0,0,1960.0,2.0,2,6.226536669287466,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,11,2008,0,0,242000
30,0,3.970291913552122,8.67008593751938,0,0,1,3,3,0,2.0,8,0,0,0,1,4,5,1926,1953,0,0,1,1,0,4.6913478822291435,3,4,0,2.0,3.0,2.0,1.0,0.0,1.0,0,6.398594934535208,6.398594934535208,0,4,0,0,6.617402977974478,0.0,0,6.617402977974478,0,0,1,0,1,1,3,5,0,0,0.0,1,1953.0,1.0,2,6.270988431858299,3.0,3.0,0,0.0,0.0,32,0,0,0.0,0.0,0.0,0,0.0,6,2006,0,0,79900
20,0,4.219507705176107,9.218705288307811,0,0,0,3,3,0,2.0,12,0,0,0,1,7,5,2003,2003,0,0,0,0,4,0.0,4,3,0,4.0,3.0,1.0,6.0,6.726233402358747,1.0,0,5.840641657373398,7.0707241072602764,0,5,0,0,7.0909098220799835,0.0,0,7.0909098220799835,1,0,2,0,2,1,4,5,0,0,0.0,0,2003.0,2.0,2,6.320768294250582,3.0,3.0,0,0.0,3.7376696182833684,0,0,0,0.0,0.0,0.0,0,0.0,8,2009,0,0,184900
60,0,4.330733340286331,9.177403871729918,0,0,0,3,3,0,2.0,5,0,0,0,0,7,5,2005,2005,0,0,0,0,1,0.0,4,3,0,4.0,3.0,2.0,6.0,5.834810737062605,1.0,0,6.650279048587422,7.01571242048723,0,5,0,0,7.01571242048723,6.755768921984255,0,7.586803535162581,0,0,2,1,3,1,4,8,0,1,4.0,0,2005.0,2.0,2,6.536691597591305,3.0,3.0,0,0.0,3.8918202981106265,0,0,0,0.0,0.0,0.0,0,0.0,2,2009,0,0,253000
60,0,4.30406509320417,9.078065332666364,0,0,0,3,3,0,2.0,0,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0.0,4,3,0,4.0,4.0,2.0,6.0,6.142037405587356,1.0,0,6.833031732786201,7.238496840894365,0,5,0,0,7.238496840894365,6.349138991379798,0,7.5822291942764615,0,0,2,1,3,1,4,7,0,0,0.0,0,2006.0,2.0,3,6.767343125265392,3.0,3.0,0,0.0,4.51085950651685,0,0,0,0.0,0.0,0.0,0,0.0,8,2006,1,2,239799
70,0,0.0,10.089593605747774,0,0,0,3,3,0,2.0,19,0,0,0,0,7,7,1940,1950,0,0,1,1,1,0.0,3,4,1,3.0,3.0,2.0,1.0,0.0,1.0,0,6.940222469119639,6.940222469119639,0,5,0,0,7.0967213784947605,7.087573705557973,0,7.784889295655098,0,0,2,0,4,1,3,10,0,2,3.0,0,1940.0,1.0,1,5.857933154483459,3.0,3.0,0,4.04305126783455,0.0,318,0,0,0.0,0.0,0.0,0,0.0,6,2010,2,0,244400
90,0,4.02535169073515,9.444700778495557,0,0,1,3,3,0,2.0,4,0,0,2,1,6,5,1976,1976,0,0,7,4,1,0.0,3,3,1,3.0,3.0,4.0,3.0,6.842683282238422,2.0,396,5.983936280687191,7.455298485683291,0,3,0,0,7.455298485683291,0.0,0,7.455298485683291,0,0,2,0,4,2,3,8,0,0,0.0,0,1976.0,1.0,2,6.354370040797351,3.0,3.0,0,3.713572066704308,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2006,0,0,150900
60,0,0.0,9.077494458642754,0,0,1,3,3,1,2.0,17,5,0,0,0,7,5,1999,1999,0,0,0,0,0,5.700443573390687,4,3,0,4.0,3.0,1.0,5.0,6.650279048587422,1.0,0,5.3981627015177525,6.900730664045173,0,5,0,0,6.930494765951626,6.946013991099227,0,7.630946580890459,1,0,2,1,3,1,4,8,0,1,3.0,2,1999.0,2.0,2,5.968707559985366,3.0,3.0,0,0.0,0.0,0,168,0,0.0,0.0,1.6094379124341003,0,0.0,6,2009,0,0,214000
90,0,3.7612001156935624,8.950532836290382,0,0,1,3,3,0,2.0,15,0,0,2,1,4,3,1977,1977,0,0,1,1,1,0.0,3,3,0,4.0,3.0,4.0,6.0,7.273092595999522,1.0,0,0.0,7.273092595999522,0,3,0,0,7.273092595999522,0.0,0,7.273092595999522,2,0,2,0,4,2,3,8,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,5.7745515455444085,0.0,0,0,0,0.0,0.0,0.0,0,0.0,8,2007,8,1,150000
